id_exutoire;label;type;description;id_dechet;nom_dechet;famille_dechet
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1180;Recharge emballage savon;Emballages en plastique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1208;Rouleau de papier fax;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1209;Rouleau de papier toilette;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1218;Sac en papier;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1219;Sac plastique;Emballages en plastique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1221;Sachet à pain en carton;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1222;Sachet à pain en plastique;Emballages en plastique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1258;Serviette en papier;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1261;Shampoing;Vie domestique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1268;Soin du corps;Vie domestique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1281;Spray nettoyant;Emballages en plastique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1284;Sticker;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1321;Télécopie;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1337;Ticket à gratter;Vie domestique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1338;Ticket de caisse;Vie domestique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1340;Timbre;Vie domestique
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1379;Tube en carton;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1391;Vaisselle en carton;Papier carton
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1448;Capsule Nespresso;Emballages en métal
1;Poubelle verte / jaune;Exutoire;Ce déchet est à mettre dans la poubelle de tri (bac vert ou vert et jaune). Ce déchet doit être jeté en vrac non imbriqué dans le bac, pas dans un sac poubelle !;1449;Tube de dentifrice;Emballages en plastique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;3;Abricot;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;10;Adoucisseur eau;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;13;Agitateur en bois;Bois
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;14;Agitateur en plastique;Objets en Plastique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;15;Agrafe;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;17;Agrume;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;19;Aiguille de couture;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;21;Ail;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;22;Aimant magnétique;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;23;Airelle;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;25;Album photo;Culture loisirs
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;28;Aliment compostable;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;30;Allume feu;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;31;Allumette;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;33;Amande;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;36;Amidon de maïs;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;45;Ananas;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;46;Animal écrasé;Divers
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;56;Appareil photo jetable;Culture loisirs
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;65;Ardoise en plastique;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;66;Ardoise noire;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;71;Artichaut;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;72;Asperge;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;75;Assiette en carton;Vaisselle
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;76;Assiette en céramique;Vaisselle
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;77;Assiette en plastique;Vaisselle
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;79;Attache de sachet;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;80;Attache parisienne;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;81;Aubergine;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;82;Autocollant;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;84;Avocat;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;88;Bac à glaçon;Objets en Plastique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;96;Baguette alimentaire;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;97;Baguette chinoise;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;98;Baguette de musique;Instrument de musique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;108;Balayette;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;109;Balle de tennis;Sport
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;110;Balle rebondissants;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;111;Ballon de baudruche;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;112;Ballon de sport;Sport
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;113;Ballon en verre;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;114;Banane;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;119;Bannette;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;126;Barrette à cheveux;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;136;Bâton de sucette;Objets en Plastique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;144;Bergamote;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;148;Betterave;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;149;Biberon;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;157;Bigoudi;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;158;Bijou;Bijoux
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;161;Billes de polystyrène;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;163;Biscuit;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;165;Blanco;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;166;Blette;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;174;Blu ray;Culture loisirs
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;177;Boite à bijoux;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;178;Boite en bois;Bois
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;203;Bouchon en liège;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;205;Boucle d'oreille;Bijoux
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;206;Bouée gonflable;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;212;Boule de Noël;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;215;Bourriche;Bois
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;223;Bracelet;Bijoux
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;232;Briquet;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;234;Broche;Bijoux
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;235;Brocoli;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;237;Brosse à cheveux en bois/bambou;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;238;Brosse à cheveux en plastique;Objets en Plastique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;240;Brosse à dents en bois/bambou;Vie domestique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;241;Brosse à dents en plastique;Objets en Plastique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;242;Brosse en bois;Bois
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;243;Brosse pour WC;Objets en Plastique
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;247;Bulot;Alimentation
2;Poubelle noire;Exutoire;Ce déchet est à jeter dans la poubelle noire. Il n'est pour le moment pas recyclé.;251;Caca de chat;Divers
